L1,L2,L3,Charge,DOI,Partition Coef logP,Cell Lines ,Localisation,Incubation Time (hours),IC50 (μM)
C1(C=CC=C2)=C2N=C(C3=NC(C=CC=C4)=C4C=C3)C=C1,C1(C=CC=C2)=C2N=C(C3=NC(C=CC=C4)=C4C=C3)C=C1,O=C(NCCCCCC(N[C@@](Cc1ccccc1)(C(N[C@](CCCNC(N)=N)(C(N[C@@](Cc2ccccc2)(C(N[C@@](CCCCN)(C(N[C@@](Cc3ccccc3)(C(N[C@](CCCNC(N)=N)(C(N[C@@](Cc4ccccc4)(C(N[C@@](CCCCN)(C(N)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)C(C=C5)=CC=C5C6=NC(N=N6)C7=CC=CC=N7,4,10.1016/j.jinorgbio.2020.111032,,HeLa,,24,1.0
C1(C=CC=C2)=C2N=C(C3=NC(C=CC=C4)=C4C=C3)C=C1,C1(C=CC=C2)=C2N=C(C3=NC(C=CC=C4)=C4C=C3)C=C1,O=C(NCCCCCC(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)C(C=C1)=CC=C1C2=NC(N=N2)C3=CC=CC=N3,9,10.1016/j.jinorgbio.2020.111032,,CHO,,24,1.0
C1(C=CC=C2)=C2N=C(C3=NC(C=CC=C4)=C4C=C3)C=C1,C1(C=CC=C2)=C2N=C(C3=NC(C=CC=C4)=C4C=C3)C=C1,O=C(NCCCCCC(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N[C@@](CCCNC(N)=N)(C(N)=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)[H])=O)C(C=C1)=CC=C1C2=NC(N=N2)C3=CC=CC=N3,9,10.1016/j.jinorgbio.2020.111032,,HeLa,,24,5.0
C1(C=CC=C2)=C2N=C(C3=NC(C=CC=C4)=C4C=C3)C=C1,C1(C=CC=C2)=C2N=C(C3=NC(C=CC=C4)=C4C=C3)C=C1,O=C(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC)C(C=C1)=CC=C1C2=NC(N=N2)C3=CC=CC=N3,1,10.1016/j.jinorgbio.2020.111032,,CHO,,24,>150
C1(C=CC=C2)=C2N=C(C3=NC(C=CC=C4)=C4C=C3)C=C1,C1(C=CC=C2)=C2N=C(C3=NC(C=CC=C4)=C4C=C3)C=C1,O=C(NCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCC)C(C=C1)=CC=C1C2=NC(N=N2)C3=CC=CC=N3,1,10.1016/j.jinorgbio.2020.111032,,HeLa,,24,>150
CC1=NC(C2=NC(C)=CC=C2)=CC=C1,CC1=NC(C2=NC(C)=CC=C2)=CC=C1,C12=C(C=CC=N3)C3=C(N=CC=C4)C4=C1N=C(C5=CC=C(C6=CC=C(C7=CC=C(C8=CC=CS8)S7)S6)S5)N2,2,10.1021/jacs.1c09010,,A549,,24,50.0
CC1=NC(C2=NC(C)=CC=C2)=CC=C1,CC1=NC(C2=NC(C)=CC=C2)=CC=C1,C12=C(C=CC=N3)C3=C(N=CC=C4)C4=C1N=C(C5=CC=C(C6=CC=C(C7=CC=C(C8=CC=CS8)S7)S6)S5)N2,2,10.1021/jacs.1c09010,,B16-F10,,24,54.0
CC1=NC(C2=NC(C)=CC=C2)=CC=C1,CC1=NC(C2=NC(C)=CC=C2)=CC=C1,C12=C(C=CC=N3)C3=C(N=CC=C4)C4=C1N=C(C5=CC=C(C6=CC=C(C7=CC=C(C8=CC=CS8)S7)S6)S5)N2,2,10.1021/jacs.1c09010,,MCF.7,,24,73.1
CC1=NC(C2=NC(C)=CC=C2)=CC=C1,CC1=NC(C2=NC(C)=CC=C2)=CC=C1,C12=C(C=CC=N3)C3=C(N=CC=C4)C4=C1N=C(C5=CC=C(C6=CC=C(C7=CC=C(C8=CC=CS8)S7)S6)S5)N2,2,10.1021/jacs.1c09010,,SK-MEL-28,,24,76.2
CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,C12=C(C=CC=N3)C3=C(N=CC=C4)C4=C1N=C(C5=CC=C(C6=CC=C(C7=CC=C(C8=CC=CS8)S7)S6)S5)N2,2,10.1021/jacs.1c09010,,A549,,24,79.4
CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,C12=C(C=CC=N3)C3=C(N=CC=C4)C4=C1N=C(C5=CC=C(C6=CC=C(C7=CC=C(C8=CC=CS8)S7)S6)S5)N2,2,10.1021/jacs.1c09010,,B16-F10,,24,78.3
CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,C12=C(C=CC=N3)C3=C(N=CC=C4)C4=C1N=C(C5=CC=C(C6=CC=C(C7=CC=C(C8=CC=CS8)S7)S6)S5)N2,2,10.1021/jacs.1c09010,,MCF.7,,24,93.9
CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,C12=C(C=CC=N3)C3=C(N=CC=C4)C4=C1N=C(C5=CC=C(C6=CC=C(C7=CC=C(C8=CC=CS8)S7)S6)S5)N2,2,10.1021/jacs.1c09010,,SK-MEL-28,,24,89.6
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(C2=[C-]C=CC=C2)=CC=CC=N1,1,10.1016/j.bcp.2012.08.022,2.35,HCT116,,48,2.0
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,O=[N+](C1=CC(C2=CC=CC=N2)=[C-]C=C1)[O-],1,10.1016/j.bcp.2012.08.022,2.050,HCT116,,48,2.0
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,O=C(NCCCNCCCCNCCCN)C1=CC=C(C2=[C-]C=CC=C2)N=C1,1,10.1016/j.bcp.2012.08.022,>0,HCT116,,48,>16
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,NC1=CC(C2=CC=CC=N2)=[C-]C=C1,1,10.1016/j.bcp.2012.08.022,0.9,HCT116,,48,4.0
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,O=C(N(C1=CC=CC(C2=CC(C3=CC=CC=N3)=NC=C2)=C1)C4=O)C5=CC=C([N+]([O-])=O)C6=CC=CC4=C56,2,10.1021/acs.inorgchem.0c01395,,K562,,24,71.2
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC1=CC=C2C3=C(C=CC=C31)C(N(C4=CC=CC(C5=CC(C6=CC=CC=N6)=NC=C5)=C4)C2=O)=O,2,10.1021/acs.inorgchem.0c01395,,K562,,24,>100
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,O=C(N(C1=CC=C(C2=CC(C3=CC=CC=N3)=NC=C2)C=C1)C4=O)C5=CC=C([N+]([O-])=O)C6=CC=CC4=C56,2,10.1021/acs.inorgchem.0c01395,,K562,,24,>100
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,NC1=CC=C2C3=C(C=CC=C31)C(N(C4=CC=C(C5=CC(C6=CC=CC=N6)=NC=C5)C=C4)C2=O)=O,2,10.1021/acs.inorgchem.0c01395,,K562,,24,>100
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C1(C2=NC=CC=C2)=CC=CC=N1,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,2,10.1016/j.jinorgbio.2019.110903,,HeLa,nucleus,24,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C1(C2=NC=CC=C2)=CC=CC=N1,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,2,10.1016/j.jinorgbio.2019.110903,,HL-60,nucleus,48,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C1(C2=NC=CC=C2)=CC=CC=N1,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,2,10.1016/j.jinorgbio.2019.110903,,HeLa,nucleus,72,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C1(C2=NC=CC=C2)=CC=CC=N1,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,2,10.1016/j.jinorgbio.2019.110903,,HL-60,nucleus,24,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C1(C2=NC=CC=C2)=CC=CC=N1,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,2,10.1016/j.jinorgbio.2019.110903,,HeLa,nucleus,48,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C1(C2=NC=CC=C2)=CC=CC=N1,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,2,10.1016/j.jinorgbio.2019.110903,,HL-60,nucleus,72,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1016/j.jinorgbio.2019.110903,,HeLa,nucleus,24,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1016/j.jinorgbio.2019.110903,,HL-60,nucleus,48,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1016/j.jinorgbio.2019.110903,,HeLa,nucleus,72,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1016/j.jinorgbio.2019.110903,,HL-60,nucleus,24,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1016/j.jinorgbio.2019.110903,,HeLa,nucleus,48,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1016/j.jinorgbio.2019.110903,,HL-60,nucleus,72,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1016/j.jinorgbio.2019.110903,,HeLa,nucleus,24,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1016/j.jinorgbio.2019.110903,,HL-60,nucleus,48,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1016/j.jinorgbio.2019.110903,,HeLa,nucleus,72,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1016/j.jinorgbio.2019.110903,,HL-60,nucleus,24,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1016/j.jinorgbio.2019.110903,,HeLa,nucleus,48,>10
O=C1NC2(N3)C(C=CC=N4)=C4C(N=CC=C5)=C5C2(N1)NC3=O,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C1(C2=NC=CC=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,2,10.1016/j.jinorgbio.2019.110903,,HL-60,nucleus,72,>10
C1(C2=NC=CC=C2)=CC=CC=N1,C1(C2=NC=CC=C2)=CC=CC=N1,C1(N2C=CC=N2)=C(C(N3C=CC=N3)=C(C(N4C=CC=N4)=C1N5N=CC=C5)N6N=CC=C6)N7N=CC=C7,2,10.1016/j.poly.2007.05.043,,A2780,,96,56.0
C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,COC1=NC(C2=NC(OC)=CC=C2)=CC=C1,2,10.1039/C8DT03295E,-1.3,MDA-MB-231,,48,>100
COC1=NC(C2=NC(OC)=CC=C2)=CC=C1,C12=C(C=CC=N3)C3=C(N=CC=C4)C4=C1OCCO2,C12=C(C=CC=N3)C3=C(N=CC=C4)C4=C1OCCO2,2,10.1039/C8DT03295E,-1.1,MDA-MB-231,,48,>100
CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,CC1=NC2=C(N=C(C)C=C3)C3=CC=C2C=C1,OC1=CC=NC(C2=NC=CC(O)=C2)=C1,2,10.1039/C8DT03295E,0.58,MDA-MB-231,,48,>100
OC1=NC(C2=NC(O)=CC=C2)=CC=C1,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,C12=CC=C3C(N=CC=C3)=C1N=CC=C2,2,10.1039/C8DT03295E,1.60,MDA-MB-231,,48,280.0
OC1=NC(C2=NC(O)=CC=C2)=CC=C1,C12=C(C=CC=N3)C3=C(N=CC=C4)C4=C1OCCO2,C12=C(C=CC=N3)C3=C(N=CC=C4)C4=C1OCCO2,2,10.1039/C8DT03295E,1.80,MDA-MB-231,,48,190.0
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,OC(C1=CC=NC(C2=NC=CC=C2)=N1)=O,2,10.1002/anie.201309576,,HeLa,,4,16.0
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,OC(C1=CC=NC(C2=NC=CC=C2)=N1)=O,2,10.1002/anie.201309576,,U2OS,,4,30.50
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,OC(C1=CC=NC(C2=NC=CC=C2)=N1)=O,2,10.1002/anie.201309576,,HeLa,,48,10.0
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,OC(C1=CC=NC(C2=NC=CC=C2)=N1)=O,2,10.1002/anie.201309576,,U2OS,,48,13.50
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,OC(C1=CC=NC(C2=NC=CC=C2)=N1)=O,2,10.1002/anie.201309576,,MRC-5,,48,15.100
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,O=C(OC(C)C(C)C1=CC(OC)=C(OC)C=C1[N+]([O-])=O)C2=CC=NC(C3=NC=CC=C3)=N2,2,10.1002/anie.201309576,,HeLa,cytoplasm,4,>100
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,O=C(OC(C)C(C)C1=CC(OC)=C(OC)C=C1[N+]([O-])=O)C2=CC=NC(C3=NC=CC=C3)=N2,2,10.1002/anie.201309576,,U2OS,cytoplasm,4,>100
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,O=C(OC(C)C(C)C1=CC(OC)=C(OC)C=C1[N+]([O-])=O)C2=CC=NC(C3=NC=CC=C3)=N2,2,10.1002/anie.201309576,,HeLa,cytoplasm,48,85.8
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,O=C(OC(C)C(C)C1=CC(OC)=C(OC)C=C1[N+]([O-])=O)C2=CC=NC(C3=NC=CC=C3)=N2,2,10.1002/anie.201309576,,U2OS,cytoplasm,48,>100
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,O=C(OC(C)C(C)C1=CC(OC)=C(OC)C=C1[N+]([O-])=O)C2=CC=NC(C3=NC=CC=C3)=N2,2,10.1002/anie.201309576,,MRC-5,cytoplasm,48,85.3
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,O=C(OC(C)C(C)C1=CC(OC)=C(OC)C=C1[N+]([O-])=O)C2=CC=NC(C3=NC=CC=C3)=N2,2,10.1002/anie.201309576,,HeLa,nucleus,4,>100
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,O=C(OC(C)C(C)C1=CC(OC)=C(OC)C=C1[N+]([O-])=O)C2=CC=NC(C3=NC=CC=C3)=N2,2,10.1002/anie.201309576,,U2OS,nucleus,4,>100
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,O=C(OC(C)C(C)C1=CC(OC)=C(OC)C=C1[N+]([O-])=O)C2=CC=NC(C3=NC=CC=C3)=N2,2,10.1002/anie.201309576,,HeLa,nucleus,48,85.8
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,O=C(OC(C)C(C)C1=CC(OC)=C(OC)C=C1[N+]([O-])=O)C2=CC=NC(C3=NC=CC=C3)=N2,2,10.1002/anie.201309576,,U2OS,nucleus,48,>100
C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,C1(C(N=CC=C2)=C2C3=C4N=C5C(C=CC=C5)=N3)=C4C=CC=N1,O=C(OC(C)C(C)C1=CC(OC)=C(OC)C=C1[N+]([O-])=O)C2=CC=NC(C3=NC=CC=C3)=N2,2,10.1002/anie.201309576,,MRC-5,nucleus,48,85.3
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CC=C6C(C78)=C5C=CC7=CC=CC8=CC6)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,2.35,A549,cytoplasm,48,10.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CC=C6C(C78)=C5C=CC7=CC=CC8=CC6)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,2.35,Du145,cytoplasm,48,36.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CC=C6C(C78)=C5C=CC7=CC=CC8=CC6)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,2.35,HeLa,cytoplasm,48,15.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CC=C6C(C78)=C5C=CC7=CC=CC8=CC6)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,2.35,A549,nucleus,48,10.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CC=C6C(C78)=C5C=CC7=CC=CC8=CC6)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,2.35,Du145,nucleus,48,36.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CC=C6C(C78)=C5C=CC7=CC=CC8=CC6)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,2.35,HeLa,nucleus,48,15.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CC=C(C=C6C7C=CC=C6)C7=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,1.23,A549,cytoplasm,48,11.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CC=C(C=C6C7C=CC=C6)C7=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,1.23,Du145,cytoplasm,48,16.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CC=C(C=C6C7C=CC=C6)C7=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,1.23,HeLa,cytoplasm,48,25.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CC=C(C=C6C7C=CC=C6)C7=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,1.23,A549,nucleus,48,11.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CC=C(C=C6C7C=CC=C6)C7=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,1.23,Du145,nucleus,48,16.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CC=C(C=C6C7C=CC=C6)C7=C5)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,1.23,HeLa,nucleus,48,25.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CNC6=C5C=CC=C6)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,1.110,A549,cytoplasm,48,43.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CNC6=C5C=CC=C6)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,1.110,Du145,cytoplasm,48,35.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CNC6=C5C=CC=C6)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,1.110,HeLa,cytoplasm,48,32.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CNC6=C5C=CC=C6)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,1.110,A549,nucleus,48,43.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CNC6=C5C=CC=C6)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,1.110,Du145,nucleus,48,35.0
C1(NC2=CC=CC=N2)=CC=CC=N1,C1(NC2=CC=CC=N2)=CC=CC=N1,C1(C2=NC=CC=C2C3=C4NC(C5=CNC6=C5C=CC=C6)=N3)=C4C=CC=N1,2,10.1016/j.ejmech.2013.11.005,1.110,HeLa,nucleus,48,32.0
CC1=CC=NC(C2=CC(C)=CC=N2)=C1,CC1=CC=NC(C2=CC(C)=CC=N2)=C1,O=C1C2=C(C=CC=C2)C(C3=C1C=CC(C(N4)=NC5=C4C6=C(C7=NC=CC=C75)N=CC=C6)=C3)=O,2,10.1080/00958972.2015.1120291,,BEL.7402,nucleus,24,22.0
CC1=CC=NC(C2=CC(C)=CC=N2)=C1,CC1=CC=NC(C2=CC(C)=CC=N2)=C1,O=C1C2=C(C=CC=C2)C(C3=C1C=CC(C(N4)=NC5=C4C6=C(C7=NC=CC=C75)N=CC=C6)=C3)=O,2,10.1080/00958972.2015.1120291,,HepG2,nucleus,24,32.0
CC1=CC=NC(C2=CC(C)=CC=N2)=C1,CC1=CC=NC(C2=CC(C)=CC=N2)=C1,O=C1C2=C(C=CC=C2)C(C3=C1C=CC(C(N4)=NC5=C4C6=C(C7=NC=CC=C75)N=CC=C6)=C3)=O,2,10.1080/00958972.2015.1120291,,MCF.7,nucleus,24,37.0
